Country;City;Year;AQI;PM2.5;PM10;Deforestation_Rate_%;Afforestation_Rate_%;Vehicles_Increase_%;Industries_Increase_%;Env_Budget_Million_USD;Population_Density_Per_SqKm;CO2_Emissions_MT;Green_Space_Ratio_%;Avg_Life_Expectancy_Index
Brazil;Rio de Janeiro;2015;110.6;44.85;91.75;2.02;1.23;8.78;3.74;270.86;2556.76;152.59;39.1;78.17
Brazil;Rio de Janeiro;2015;75.42;45.6;53.2;0.69;2.53;3.96;3.26;113.34;3292.25;119.17;43.6;80.2
Brazil;Rio de Janeiro;2015;20.7;10.02;21.61;1.47;2.38;5.01;2.35;350.68;2957.57;80.11;42.71;84.32
Brazil;Rio de Janeiro;2015;66.76;45.68;52.23;1.02;1.25;5.27;7.79;406.02;3173.21;156.83;39.54;81.36
Brazil;Rio de Janeiro;2015;64.13;31.44;50.19;1.85;1.0;4.44;4.2;249.35;404.78;104.64;40.75;81.22
Brazil;Rio de Janeiro;2015;43.2;19.91;43.99;2.28;2.85;3.65;2.11;236.37;3767.28;95.16;42.49;82.59
Brazil;Rio de Janeiro;2015;27.83;16.92;24.98;1.8;0.71;4.96;2.17;208.4;1927.25;85.23;38.39;83.56
Brazil;Rio de Janeiro;2015;50.07;28.35;43.93;2.43;0.56;3.66;2.56;241.02;3858.32;81.0;35.41;82.14
Brazil;Rio de Janeiro;2015;52.3;35.43;37.27;2.48;2.27;4.13;6.35;293.76;4129.58;120.63;40.21;82.1
Brazil;Rio de Janeiro;2015;151.15;103.35;131.8;3.18;0.96;9.44;7.22;112.69;4988.49;184.5;34.7;75.15
Brazil;Rio de Janeiro;2015;108.85;48.88;117.37;3.61;1.5;8.71;6.72;184.53;4045.65;168.69;36.84;78.11
Brazil;Rio de Janeiro;2015;76.9;32.38;67.84;2.08;2.95;6.83;2.76;431.99;368.04;121.2;46.41;80.74
Brazil;Rio de Janeiro;2015;115.46;56.93;81.15;2.65;0.56;9.51;4.29;295.25;3371.15;142.56;35.65;77.89
Brazil;Rio de Janeiro;2015;118.72;55.46;99.21;3.27;0.9;3.13;4.85;211.93;4215.39;102.69;35.22;77.51
Brazil;Rio de Janeiro;2015;115.08;56.47;109.84;2.8;1.02;4.32;7.87;499.69;3456.58;169.63;36.8;78.33
Brazil;Rio de Janeiro;2016;27.65;17.45;26.24;0.93;2.28;6.53;2.13;416.85;1134.83;109.6;44.77;83.99
Brazil;Rio de Janeiro;2016;87.5;53.3;80.5;2.85;0.55;8.29;3.94;406.21;2552.86;122.42;36.25;79.98
Brazil;Rio de Janeiro;2016;91.55;57.15;66.5;3.96;2.14;4.95;2.53;392.46;389.88;114.67;42.07;79.68
Brazil;Rio de Janeiro;2016;32.05;18.21;31.03;0.56;0.77;7.98;2.97;342.97;794.01;134.77;40.94;83.55
Brazil;Rio de Janeiro;2016;101.38;49.8;85.15;1.64;2.59;9.55;7.88;177.24;3337.23;182.68;42.81;78.6
Brazil;Rio de Janeiro;2016;72.12;43.77;51.32;2.91;1.21;3.49;5.74;340.92;3587.21;128.91;37.12;80.87
Brazil;Rio de Janeiro;2016;41.39;25.8;40.98;0.8;0.87;3.05;6.27;451.27;3655.45;136.06;38.15;83.14
Brazil;Rio de Janeiro;2016;105.24;49.95;102.46;3.2;1.14;4.22;6.02;144.85;2916.99;143.68;37.3;78.27
Brazil;Rio de Janeiro;2016;95.03;47.71;70.47;3.95;1.89;4.4;7.14;185.94;1335.78;132.93;40.39;79.04
Brazil;Rio de Janeiro;2016;63.12;38.93;56.07;1.64;2.79;3.36;7.44;189.1;3253.85;130.17;43.49;81.17
Brazil;Rio de Janeiro;2016;79.25;43.96;73.1;1.41;1.17;4.58;4.97;459.45;1215.46;136.12;40.89;80.64
Brazil;Rio de Janeiro;2016;47.09;27.24;40.88;1.31;2.52;7.11;6.68;475.99;3595.34;164.29;42.67;82.81
Brazil;Rio de Janeiro;2016;78.76;51.11;72.32;2.18;2.59;7.46;5.15;481.22;4228.59;152.25;41.37;80.71
Brazil;Rio de Janeiro;2016;48.65;28.87;42.55;1.82;1.26;3.45;5.03;178.11;1553.65;130.99;40.42;82.11
Brazil;Rio de Janeiro;2016;59.33;34.79;50.44;3.18;2.71;8.8;3.46;358.61;557.4;123.67;44.39;81.76
Brazil;Rio de Janeiro;2016;57.06;25.31;45.47;3.25;2.3;7.93;2.35;244.31;1928.05;106.2;41.72;81.68
Brazil;Rio de Janeiro;2016;135.59;93.64;106.76;3.96;2.09;7.26;7.78;376.76;2981.87;161.71;39.32;76.71
Brazil;Rio de Janeiro;2016;86.28;46.98;70.7;3.73;0.98;6.8;2.24;268.14;2215.89;93.15;36.99;79.78
Brazil;Rio de Janeiro;2016;58.33;39.15;61.75;2.18;0.67;8.33;2.45;439.88;546.08;117.5;39.28;81.99
Brazil;Rio de Janeiro;2016;80.25;36.09;71.74;3.78;1.21;9.36;3.19;317.04;4298.96;144.25;35.54;80.28
Brazil;Rio de Janeiro;2016;91.2;48.21;65.19;2.97;1.5;6.62;6.53;210.84;1693.64;157.83;39.84;79.34
Brazil;Rio de Janeiro;2016;105.74;74.01;91.52;3.39;1.77;6.85;2.15;287.04;4787.31;113.11;37.12;78.52
Brazil;Rio de Janeiro;2016;112.78;60.39;94.47;3.76;0.55;9.28;6.27;486.59;910.51;164.84;36.99;78.45
Brazil;Rio de Janeiro;2016;42.2;19.7;38.0;3.58;2.36;4.97;4.81;468.72;943.4;106.65;42.55;83.12
Brazil;Rio de Janeiro;2016;57.03;36.32;44.93;2.4;0.61;3.31;3.22;274.98;2542.41;89.35;36.89;81.75
Brazil;Rio de Janeiro;2016;85.1;57.9;75.84;2.0;0.51;6.7;3.2;216.62;292.53;104.72;39.24;79.76
Brazil;Rio de Janeiro;2016;29.61;20.43;21.8;1.24;2.73;5.28;6.71;482.37;1376.2;146.71;45.56;83.99
Brazil;Rio de Janeiro;2016;54.53;28.61;53.38;0.52;0.7;3.13;2.25;263.74;3905.37;96.74;37.67;81.89
Brazil;Rio de Janeiro;2016;65.44;28.93;55.03;2.1;2.35;6.77;3.21;395.58;273.17;113.47;44.69;81.43
Brazil;Rio de Janeiro;2016;126.32;76.72;135.06;3.04;1.73;5.73;5.67;345.69;4863.74;155.83;37.28;77.27
Brazil;Rio de Janeiro;2016;74.37;38.81;72.7;2.22;2.51;5.11;6.05;426.59;202.41;136.5;45.09;80.9
Brazil;Rio de Janeiro;2016;72.92;35.6;56.82;2.94;2.97;4.47;2.08;436.36;1325.54;69.4;44.65;81.01
Brazil;Rio de Janeiro;2016;121.15;76.32;96.38;3.52;1.68;8.07;2.53;174.5;4595.69;114.1;36.91;77.27
Brazil;Rio de Janeiro;2016;63.84;36.66;65.48;2.35;2.89;4.6;6.86;469.97;1614.61;149.12;44.71;81.68
Brazil;Rio de Janeiro;2016;114.7;47.26;89.28;3.82;2.51;4.94;6.39;291.11;4573.24;136.72;39.14;77.94
Brazil;Rio de Janeiro;2016;60.57;40.58;65.34;2.64;2.44;4.07;7.81;131.23;1957.03;152.54;42.71;81.22
Brazil;Rio de Janeiro;2016;46.42;21.96;49.36;1.57;0.68;3.88;7.87;252.52;232.43;159.02;40.25;82.41
Brazil;Rio de Janeiro;2016;112.16;55.34;114.19;3.69;2.61;4.14;7.93;185.64;2977.53;146.41;41.16;77.89
Brazil;Rio de Janeiro;2016;58.25;24.13;44.23;3.18;2.93;4.6;3.95;160.07;2363.58;111.45;43.25;81.44
Brazil;Rio de Janeiro;2016;42.33;22.86;32.21;1.2;2.2;9.17;4.01;307.09;2235.68;159.97;43.16;82.79
Brazil;Rio de Janeiro;2016;88.73;45.31;65.67;1.88;1.78;9.89;4.41;298.66;3696.2;169.0;39.77;79.68
Brazil;Rio de Janeiro;2016;86.67;46.73;84.78;1.91;1.09;9.94;3.55;294.6;1300.4;158.38;40.06;79.81
Brazil;Rio de Janeiro;2016;56.04;23.69;41.49;1.3;2.87;5.97;2.39;109.07;3396.76;128.16;43.9;81.48
Brazil;Rio de Janeiro;2016;135.58;74.12;111.48;3.79;1.51;9.91;4.32;134.26;2110.35;157.59;38.63;76.23
Brazil;Rio de Janeiro;2016;91.91;41.94;88.82;1.73;1.07;4.55;4.63;125.86;2728.8;118.53;38.76;79.12
Brazil;Rio de Janeiro;2016;115.6;73.75;95.61;3.28;2.35;5.26;7.1;124.87;4347.1;147.81;39.41;77.54
Brazil;Rio de Janeiro;2016;69.98;47.97;55.41;2.47;2.39;5.95;7.98;393.37;2360.85;174.92;42.35;81.12
Brazil;Rio de Janeiro;2016;98.53;42.23;102.93;3.93;2.74;4.19;4.58;420.05;2199.06;110.14;42.09;79.27
Brazil;Rio de Janeiro;2016;79.19;50.0;60.55;0.77;1.91;9.69;6.82;140.01;1211.67;158.49;43.75;80.0
Brazil;Rio de Janeiro;2016;97.22;50.53;80.69;2.56;2.22;7.78;7.78;118.92;2647.04;159.01;41.44;78.76
Brazil;Rio de Janeiro;2016;55.64;26.38;45.43;2.14;2.2;7.88;3.77;437.85;3418.28;128.68;41.06;82.17
Brazil;Rio de Janeiro;2016;55.8;24.2;52.88;1.23;2.29;8.85;3.03;451.73;3359.11;123.81;42.29;82.18
Brazil;Rio de Janeiro;2016;90.31;43.63;96.91;1.62;0.75;4.9;7.52;433.83;2304.52;150.44;38.31;79.85
Brazil;Rio de Janeiro;2016;89.47;43.4;95.0;3.53;2.09;3.84;6.53;388.27;2420.67;131.17;40.31;79.81
Brazil;Rio de Janeiro;2016;80.54;55.88;86.37;3.02;2.05;4.25;3.33;390.74;1205.6;81.3;41.91;80.41
Brazil;Rio de Janeiro;2017;52.19;28.09;54.56;0.73;1.26;9.37;5.56;235.04;3275.61;169.81;39.78;81.99
Brazil;Rio de Janeiro;2017;60.56;32.56;47.28;1.06;1.94;7.65;6.91;224.13;1617.81;183.18;43.14;81.41
Brazil;Rio de Janeiro;2017;70.76;28.37;62.65;3.81;1.11;7.66;3.13;295.57;2007.13;109.04;37.5;80.87
Brazil;Rio de Janeiro;2017;75.23;50.2;57.93;1.17;1.76;9.89;5.88;139.78;2786.93;173.74;41.33;80.26
Brazil;Rio de Janeiro;2017;22.41;13.39;18.65;0.65;2.71;7.43;3.42;374.53;1592.97;110.8;45.9;84.26
Brazil;Rio de Janeiro;2017;78.34;34.0;79.11;3.29;1.34;7.43;3.0;148.96;1893.67;131.49;38.84;80.08
Brazil;Rio de Janeiro;2017;66.89;27.71;66.93;3.73;1.5;6.43;3.16;236.04;778.59;134.31;39.99;81.01
Brazil;Rio de Janeiro;2017;47.27;21.1;38.96;1.1;2.92;9.01;4.62;365.03;2656.14;168.22;45.01;82.58
Brazil;Rio de Janeiro;2017;61.15;29.7;49.88;2.73;2.15;8.11;5.55;438.92;3405.07;147.26;40.32;81.8
Brazil;Rio de Janeiro;2017;58.52;37.8;57.59;1.05;2.55;6.26;7.88;357.69;1524.99;161.27;45.08;81.81
Brazil;Rio de Janeiro;2017;72.78;45.73;68.87;1.41;1.74;5.95;2.73;209.43;1900.34;92.21;41.91;80.57
Brazil;Rio de Janeiro;2017;90.6;41.43;71.74;1.4;1.96;8.75;6.18;415.8;3396.45;169.71;41.07;79.79
Brazil;Rio de Janeiro;2017;95.86;63.68;95.43;3.05;1.4;7.19;2.08;388.93;3577.08;116.53;37.58;79.39
Brazil;Rio de Janeiro;2017;103.31;71.54;88.12;2.4;2.12;5.19;6.18;428.51;4265.4;158.58;39.69;78.97
Brazil;Rio de Janeiro;2017;55.33;25.32;52.74;0.65;1.94;8.26;5.52;385.1;1602.87;161.56;43.57;82.08
Brazil;Rio de Janeiro;2017;94.51;45.79;96.68;1.49;2.65;7.27;5.64;395.47;4963.53;161.77;41.5;79.49
Brazil;Rio de Janeiro;2017;94.84;39.88;98.32;1.59;0.94;9.19;4.77;253.28;995.69;155.46;40.23;79.18
Brazil;Rio de Janeiro;2017;53.71;33.78;58.08;0.9;2.36;5.03;3.16;147.29;1775.02;125.07;44.41;81.71
Brazil;Rio de Janeiro;2017;55.97;35.52;41.95;2.76;0.94;7.97;4.69;324.88;227.37;136.08;39.82;81.92
Brazil;Rio de Janeiro;2017;118.74;49.7;101.42;3.17;2.65;7.55;6.9;165.66;454.93;145.81;44.32;77.42
Brazil;Rio de Janeiro;2017;73.11;48.32;67.18;2.63;0.73;9.51;2.36;252.21;4039.3;127.67;35.5;80.63
Brazil;Rio de Janeiro;2017;68.28;43.93;51.56;1.41;2.91;3.95;6.69;369.95;3085.22;133.88;44.25;81.19
Brazil;Rio de Janeiro;2017;94.36;55.77;86.99;2.91;1.99;8.27;3.96;214.95;505.76;116.99;42.56;79.14
Brazil;Rio de Janeiro;2017;77.27;48.77;63.12;3.32;0.79;3.15;2.77;157.42;1235.05;87.5;37.82;80.16
Brazil;Rio de Janeiro;2017;70.8;29.3;59.76;1.0;1.57;9.13;6.43;193.62;3182.19;161.79;40.52;80.67
Brazil;Rio de Janeiro;2017;111.7;65.38;99.92;3.76;0.79;3.41;2.03;247.88;2467.66;88.25;36.14;78.05
Brazil;Rio de Janeiro;2017;71.14;39.36;50.44;2.32;1.35;6.52;2.63;121.14;3341.08;102.15;38.39;80.5
Brazil;Rio de Janeiro;2017;84.92;42.88;79.32;1.75;2.13;6.35;2.45;209.29;425.56;99.23;44.2;79.76
Brazil;Rio de Janeiro;2017;92.73;39.31;91.21;2.55;1.34;4.11;5.03;491.16;3818.03;117.35;37.65;79.8
Brazil;Rio de Janeiro;2017;94.58;39.12;68.02;1.73;1.64;3.39;4.56;288.19;4766.18;107.05;38.44;79.27
Brazil;Rio de Janeiro;2017;55.27;25.57;42.52;2.88;2.61;5.78;5.49;467.42;1447.86;143.52;43.51;82.25
Brazil;Rio de Janeiro;2017;86.41;59.12;66.02;3.15;2.67;9.64;5.17;118.78;912.99;143.2;43.94;79.48
Brazil;Rio de Janeiro;2017;41.19;18.72;29.41;3.94;2.92;6.35;2.28;105.3;261.21;103.29;44.55;82.46
Brazil;Rio de Janeiro;2017;52.29;28.83;50.96;3.24;2.02;3.95;3.03;256.83;3619.39;115.07;39.2;82.03
Brazil;Rio de Janeiro;2017;77.21;44.51;79.95;1.39;0.5;6.55;3.77;298.69;2941.23;116.37;37.17;80.45
Brazil;Rio de Janeiro;2018;70.24;43.82;72.18;1.19;1.75;3.84;6.37;327.76;3082.34;142.09;40.97;80.97
Brazil;Rio de Janeiro;2018;87.91;35.3;64.67;1.07;1.9;4.24;4.82;231.24;4253.33;121.46;40.38;79.6
Brazil;Rio de Janeiro;2018;87.48;36.21;69.79;3.26;1.93;3.11;2.57;357.26;1722.05;89.5;40.81;79.88
Brazil;Rio de Janeiro;2018;117.73;61.23;117.58;3.55;1.6;8.98;2.43;196.8;2812.39;115.96;38.43;77.54
Brazil;Rio de Janeiro;2018;128.47;65.47;128.05;2.6;1.1;4.62;5.6;198.83;3774.19;117.27;36.91;76.83
Brazil;Rio de Janeiro;2018;47.38;24.53;47.74;2.41;0.57;7.28;2.15;285.2;4397.19;112.53;34.89;82.41
Brazil;Rio de Janeiro;2018;64.5;28.89;60.12;1.12;2.06;5.43;7.34;247.01;1885.67;137.52;43.16;81.19
Brazil;Rio de Janeiro;2018;85.59;44.72;81.52;3.04;0.64;8.46;7.45;257.84;964.9;161.54;37.93;79.81
Brazil;Rio de Janeiro;2018;55.2;27.39;52.46;1.76;1.58;3.05;3.73;259.9;4186.15;113.27;38.8;81.84
Brazil;Rio de Janeiro;2018;123.81;55.23;131.06;1.87;0.65;9.46;7.99;294.14;4236.16;207.54;35.83;77.33
Brazil;Rio de Janeiro;2018;54.05;29.55;46.13;3.52;1.83;3.15;3.0;381.98;2391.55;102.2;39.58;82.16
Brazil;Rio de Janeiro;2018;78.24;39.3;55.96;3.5;1.47;3.08;2.39;333.19;4488.78;98.03;36.41;80.45
Brazil;Rio de Janeiro;2018;81.91;53.11;60.61;1.91;1.18;4.99;2.96;314.77;3578.31;115.97;38.05;80.17
Brazil;Rio de Janeiro;2018;68.13;47.49;74.08;3.94;2.16;4.15;2.17;153.13;404.58;104.78;42.14;80.76
Brazil;Rio de Janeiro;2018;113.33;47.67;102.36;2.77;1.06;7.99;7.24;401.53;3658.11;160.77;36.74;78.25
Brazil;Rio de Janeiro;2018;69.45;38.38;61.74;1.47;1.9;9.26;5.26;196.91;2424.79;170.52;41.8;80.76
Brazil;Rio de Janeiro;2018;35.84;18.64;30.31;1.24;1.87;5.12;2.01;125.86;1025.05;76.03;43.34;82.86
Brazil;Rio de Janeiro;2018;97.46;48.54;94.01;1.09;2.19;6.73;5.98;302.0;3505.27;144.89;41.98;79.11
Brazil;Rio de Janeiro;2018;81.32;53.31;69.07;2.53;0.79;6.91;6.87;485.7;3657.6;166.36;36.19;80.55
Brazil;Rio de Janeiro;2018;62.54;32.83;55.45;3.76;2.28;3.21;5.22;445.85;1348.33;96.01;41.72;81.72
Brazil;Rio de Janeiro;2018;52.24;26.22;52.7;1.33;1.85;7.35;2.37;145.66;2060.0;96.89;42.15;81.81
Brazil;Rio de Janeiro;2018;91.0;46.78;87.9;0.62;2.76;8.16;5.68;199.64;1395.97;143.48;46.28;79.33
Brazil;Rio de Janeiro;2018;61.41;41.98;45.91;3.01;1.02;5.29;5.3;201.29;1584.19;115.14;38.47;81.31
Brazil;Rio de Janeiro;2018;85.92;58.86;63.04;3.43;2.34;6.55;2.34;299.22;919.4;93.13;42.67;79.87
Brazil;Rio de Janeiro;2018;70.17;38.95;49.31;2.74;0.9;3.42;4.38;432.28;2189.35;95.86;37.77;81.19
Brazil;Rio de Janeiro;2018;61.99;28.31;51.9;1.91;1.99;8.52;7.09;466.83;3700.43;169.45;40.37;81.8
Brazil;Rio de Janeiro;2018;101.32;60.68;103.91;0.76;1.95;4.28;7.53;231.9;4579.09;162.2;40.51;78.71
Brazil;Rio de Janeiro;2018;59.07;31.43;60.71;2.2;2.16;7.71;6.97;483.55;655.57;157.36;43.63;82.03
Brazil;Rio de Janeiro;2018;113.18;60.84;86.46;1.5;2.63;4.5;4.02;101.45;4558.62;120.51;41.82;77.66
Brazil;Rio de Janeiro;2018;30.16;18.11;27.11;1.26;2.81;6.38;4.52;373.35;2128.86;124.15;45.04;83.74
Brazil;Rio de Janeiro;2018;92.13;47.67;75.38;3.59;2.42;4.56;3.42;228.6;526.06;99.13;43.15;79.31
Brazil;Rio de Janeiro;2018;127.99;62.84;136.04;2.62;2.19;8.26;7.54;370.99;3081.26;191.32;40.88;77.21
Brazil;Rio de Janeiro;2018;74.3;35.92;70.1;1.46;0.59;9.58;5.03;273.08;4396.83;148.51;35.92;80.59
Brazil;Rio de Janeiro;2018;69.36;38.08;67.81;3.72;1.4;5.27;6.29;356.39;2473.81;126.81;38.01;81.09
Brazil;Rio de Janeiro;2018;91.35;49.36;91.51;2.67;1.8;8.33;6.76;434.23;1491.29;172.62;41.25;79.78
Brazil;Rio de Janeiro;2018;84.51;48.35;76.81;0.72;1.76;6.69;7.24;490.01;3550.6;145.86;41.0;80.35
Brazil;Rio de Janeiro;2018;92.65;62.64;100.48;2.45;0.59;4.43;4.04;199.92;1228.63;90.97;38.1;79.22
Brazil;Rio de Janeiro;2019;79.04;52.45;81.62;2.36;0.5;8.45;5.24;229.66;3836.3;149.94;35.31;80.19
Brazil;Rio de Janeiro;2019;97.61;41.68;83.68;1.06;2.99;4.33;6.33;286.73;4675.38;135.54;43.24;79.07
Brazil;Rio de Janeiro;2019;71.92;50.16;71.44;3.81;2.78;9.49;3.33;459.3;2227.82;143.91;42.31;81.12
Brazil;Rio de Janeiro;2019;49.95;23.36;42.01;3.79;1.95;6.35;2.68;483.64;1269.3;100.84;40.79;82.64
Brazil;Rio de Janeiro;2019;89.08;42.23;94.25;0.68;0.78;5.99;2.37;245.43;2187.77;93.24;39.46;79.55
Brazil;Rio de Janeiro;2019;74.18;49.09;80.72;1.65;0.67;3.69;4.39;321.31;3354.8;92.39;37.0;80.7
Brazil;Rio de Janeiro;2019;116.65;62.18;113.02;3.62;0.81;4.93;7.78;395.86;445.61;158.58;38.36;78.02
Brazil;Rio de Janeiro;2019;70.08;29.22;59.71;3.51;1.13;4.07;2.09;170.21;314.41;101.91;39.56;80.67
Brazil;Rio de Janeiro;2019;73.55;40.61;53.06;1.16;2.96;3.39;2.79;219.99;3632.08;103.05;44.09;80.54
Brazil;Rio de Janeiro;2019;61.16;34.92;62.83;2.22;0.72;4.45;5.0;174.76;1516.21;114.03;38.43;81.27
Brazil;Rio de Janeiro;2019;111.4;61.02;91.78;0.76;0.97;7.28;6.52;341.44;4119.34;166.29;38.04;78.26
Brazil;Rio de Janeiro;2019;86.99;37.14;93.85;0.94;2.55;5.8;7.5;230.66;319.63;144.95;46.4;79.66
Brazil;Rio de Janeiro;2019;100.9;67.24;80.33;3.6;2.51;4.04;7.4;422.02;785.57;141.23;43.15;79.12
Brazil;Rio de Janeiro;2019;106.74;43.34;91.62;2.64;1.68;8.0;3.17;473.08;4398.68;146.87;38.0;78.83
Brazil;Rio de Janeiro;2019;125.81;79.78;122.58;3.67;1.33;3.02;7.83;499.87;3480.26;125.86;36.86;77.61
Brazil;Rio de Janeiro;2019;130.44;89.15;99.99;3.55;2.66;7.91;5.77;184.47;1379.84;145.85;43.06;76.67
Brazil;Rio de Janeiro;2019;122.84;67.77;104.65;2.97;0.99;9.22;6.71;233.01;1186.29;188.26;38.82;77.28
Brazil;Rio de Janeiro;2019;87.49;57.65;63.72;2.17;0.63;7.2;5.38;384.8;971.13;124.53;38.76;79.94
Brazil;Rio de Janeiro;2019;69.88;31.96;71.67;3.69;1.76;7.19;4.71;418.74;4770.6;159.34;36.83;81.18
Brazil;Rio de Janeiro;2019;99.35;51.23;93.91;2.63;0.84;6.09;4.45;174.81;739.41;140.31;39.16;78.73
Brazil;Rio de Janeiro;2019;76.1;31.49;59.29;2.09;2.45;5.08;4.76;371.55;3423.09;144.42;41.84;80.67
Brazil;Rio de Janeiro;2019;53.18;36.19;57.84;3.32;2.76;6.94;5.05;474.8;3398.8;134.22;41.55;82.4
Brazil;Rio de Janeiro;2019;121.08;54.27;128.44;3.21;2.66;8.26;4.36;197.3;4376.85;148.35;40.4;77.32
Brazil;Rio de Janeiro;2019;29.84;13.39;24.07;1.09;0.51;4.25;2.12;120.2;3197.89;81.01;37.26;83.25
Brazil;Rio de Janeiro;2019;105.04;65.8;105.39;2.38;1.67;4.61;7.26;447.42;2432.94;130.26;40.2;78.89
Brazil;Rio de Janeiro;2019;55.15;36.77;43.34;3.01;1.86;3.57;2.54;488.02;3562.6;82.56;39.02;82.3
Brazil;Rio de Janeiro;2019;60.57;31.78;55.98;0.6;2.17;5.52;5.04;250.99;3530.09;141.07;42.39;81.46
Brazil;Rio de Janeiro;2019;64.41;32.98;47.09;1.53;1.34;9.37;4.73;267.43;1675.61;164.03;40.81;81.24
Brazil;Rio de Janeiro;2019;73.13;33.48;68.51;1.26;2.41;4.76;7.63;489.42;2230.34;153.17;43.74;81.1
Brazil;Rio de Janeiro;2019;51.25;33.59;48.51;1.89;2.21;6.53;4.4;411.01;3228.54;120.76;41.52;82.41
Brazil;Rio de Janeiro;2019;68.49;39.24;74.32;1.96;1.15;5.76;7.58;148.83;2641.42;171.84;38.85;80.73
Brazil;Rio de Janeiro;2019;18.33;8.01;15.94;1.14;2.55;4.32;2.84;394.89;1222.93;113.31;45.27;84.57
Brazil;Rio de Janeiro;2019;113.64;59.38;95.97;3.98;2.4;9.94;3.95;263.09;198.45;145.4;43.01;77.95
Brazil;Rio de Janeiro;2019;41.0;21.58;36.62;0.62;1.77;4.16;6.06;243.2;1564.81;133.83;43.13;82.75
Brazil;Rio de Janeiro;2019;103.69;46.57;91.37;0.67;0.56;6.48;3.85;111.19;3237.68;141.79;37.77;78.31
Brazil;Rio de Janeiro;2019;81.75;55.19;83.35;1.67;1.58;4.58;3.61;117.7;1321.89;86.52;41.74;79.79
Brazil;Rio de Janeiro;2019;62.29;25.66;53.31;1.41;2.82;3.5;7.51;406.39;3657.99;152.9;43.39;81.66
Brazil;Rio de Janeiro;2019;49.73;34.27;35.92;1.06;1.84;3.61;3.11;404.45;3642.0;115.0;40.83;82.49
Brazil;Rio de Janeiro;2019;84.74;35.06;75.23;1.9;1.53;8.31;2.26;254.33;4364.12;122.14;38.33;79.86
Brazil;Rio de Janeiro;2019;110.83;47.97;117.24;0.89;0.62;9.68;7.39;318.4;1788.29;197.01;39.17;78.25
Brazil;Rio de Janeiro;2019;144.95;93.84;118.47;3.59;0.52;7.42;5.56;199.8;2165.85;136.79;35.8;75.74
Brazil;Rio de Janeiro;2019;84.48;37.55;63.18;0.59;2.44;7.72;2.73;212.57;4983.61;137.37;41.75;79.79
Brazil;Rio de Janeiro;2019;54.18;23.47;49.6;0.7;2.74;7.21;5.49;175.67;2500.72;160.73;45.02;81.74
Brazil;Rio de Janeiro;2019;87.17;60.1;84.73;1.64;0.96;8.44;3.57;271.76;2895.62;151.84;38.33;79.73
Brazil;Rio de Janeiro;2019;72.58;36.08;65.91;3.2;2.24;7.08;3.23;154.08;1870.02;108.81;41.66;80.47
Brazil;Rio de Janeiro;2019;73.28;41.49;60.73;3.09;1.01;9.31;2.09;365.51;4183.64;141.98;35.75;80.85
Brazil;Rio de Janeiro;2019;67.81;30.33;53.4;1.58;2.32;4.58;5.72;469.68;222.77;140.14;45.16;81.42
Brazil;Rio de Janeiro;2019;52.8;30.62;57.88;1.64;0.6;7.78;2.65;139.78;2749.62;107.74;37.4;81.76
Brazil;Rio de Janeiro;2019;89.74;50.12;80.91;1.77;2.96;8.7;2.79;437.9;4959.47;143.24;42.15;79.89
Brazil;Rio de Janeiro;2020;46.62;18.79;47.67;3.48;2.49;6.21;4.46;244.71;2125.71;146.25;41.85;82.38
Brazil;Rio de Janeiro;2020;96.21;63.2;87.59;1.74;3.0;6.22;5.69;408.95;3050.3;127.75;44.2;79.4
Brazil;Rio de Janeiro;2020;76.24;48.12;60.26;1.58;2.3;5.22;3.81;122.33;4101.23;136.44;41.21;80.16
Brazil;Rio de Janeiro;2020;86.52;37.22;85.43;0.96;1.06;4.52;4.62;336.19;3897.88;123.54;38.31;79.9
Brazil;Rio de Janeiro;2020;112.55;51.62;121.12;0.55;0.92;7.44;6.93;116.74;3063.17;177.38;39.14;77.73
Brazil;Rio de Janeiro;2020;97.01;52.43;100.09;0.79;1.61;8.25;2.16;144.33;2521.13;124.08;41.53;78.82
Brazil;Rio de Janeiro;2020;106.41;70.01;99.2;2.04;1.59;8.05;4.68;345.76;714.33;156.42;42.01;78.6
Brazil;Rio de Janeiro;2020;95.51;40.59;104.03;2.56;2.32;5.24;7.22;211.8;3179.32;163.26;41.22;79.06
Brazil;Rio de Janeiro;2020;61.12;42.64;49.99;2.72;1.44;6.95;6.57;383.88;4311.23;164.56;37.3;81.69
Brazil;Rio de Janeiro;2020;68.54;29.17;75.18;0.99;1.27;6.58;7.23;371.62;3681.72;175.46;39.14;81.17
Brazil;Rio de Janeiro;2020;96.05;66.87;104.53;3.78;2.56;8.56;4.01;468.17;583.08;141.8;43.32;79.53
Brazil;Rio de Janeiro;2020;78.59;46.17;77.14;0.55;2.29;6.27;7.09;430.0;2056.01;170.89;44.28;80.62
Brazil;Rio de Janeiro;2020;92.46;58.83;83.14;3.84;2.69;7.65;7.09;189.23;2097.38;169.21;42.14;79.21
Brazil;Rio de Janeiro;2020;79.1;40.36;59.86;1.73;1.75;9.1;3.65;369.45;4551.66;166.74;38.98;80.47
Brazil;Rio de Janeiro;2020;112.35;61.16;91.96;3.37;1.22;7.13;6.51;156.31;2122.26;143.88;38.17;77.82
Brazil;Rio de Janeiro;2020;40.6;26.05;34.06;2.01;0.55;7.19;3.18;213.12;1090.8;104.32;38.55;82.72
